msisdn,activation_date,cell_id,Date_of_birth,Value_band,tenure,service_class,total_spent,voice_spent,data_spent,sms_spent,other_spent,int_out_duration,int_out_count,out_billed_sms_count,out_unbilled_sms_count,total_sms_count,onnet_sms_count,offnet_sms_count,int_sms_count,gpprs_traffic_up_down,fnf_in_use,call_me_back,out_mms_count,out_mms_usage,peak_out_count,out_call_duration_billed,gpprs_traffic_up_down_billed,off_peak_out_count,onnet_count,offnet_count,out_call_duration,onnet_call_duration,offnet_call_duration,midnight_out_duration,midnight_out_count,int_inc_count,onnet_inc_count,onnet_inc_dur,offnet_inc_count,offnet_inc_dur,inc_sms_count,peak_inc_count,peak_inc_dur,off_peak_inc_count,off_peak_inc_dur,inc_call_duration,midnight_inc_duration,midnight_inc_count,total_recharge_count,total_recharge_amount,recharge_card_count,recharge_card_amount,recharge_evd_count,recharge_evd_amount,recharge_momo_count,recharge_momo_amount,subscription_amt,Total_Revenue,momo_fees,vas_spent,data_bundled_purchase,tenure_years,age,Revenue_per_Minute,Recharge_Frequency,Cluster,Segment_Label
38C6E1F28E734FBA,02-Jan-2011,62001-16002-102659329,1969-10-18,LV,173,1,8.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,34.0,3.0,0.0,8632.0,0,0.0,0.0,0.0,0.0,1583.3333333333333,0.0,0.0,429.0,2.0,1583.3333333333333,1582.4833333333331,0.85,0.0,0.0,0.0,130.0,308.0,0.0,0.0,0.0,108.0,273.0,1.0,0.0,308.0,0.0,0.0,3.0,15.0,0.0,0.0,1.0,5.0,2.0,10.0,5.0,18.74,5.0,8.74,5.0,14.265753424657534,55.5013698630137,0.0,3.75,2,Peak-Time Receiver
7FD3B83D5EC6D7C8,11-May-2010,62001-58-39214,1941-01-25,LV,181,1,4.234664,1.874664,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,11.0,0.0,0.0,0,0.0,0.0,0.0,0.0,80.9,0.0,0.0,58.0,7.0,80.9,77.66666666666667,3.2333333333333334,0.0,0.0,0.0,92.0,186.0,0.0,0.0,0.0,86.0,179.0,4.0,6.0,186.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0,7.0,11.45,17.684663999999998,2.0,2.36,1.0,14.912328767123288,84.24931506849315,0.02288967032967033,2.3333333333333335,4,Call Heavy User
DF1902541800F9F8,22-Sep-2019,62001-2122-37912,1996-07-01,LV,67,4,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,935.0,0,0.0,0.0,0.0,0.0,158.66666666666666,0.0,0.0,76.0,1.0,158.66666666666666,157.76666666666668,0.9,0.0,0.0,0.0,79.0,116.0,0.0,0.0,0.0,70.0,101.0,2.0,1.0,116.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,10.0,6.0,11.39,0.99,4.4,6.0,5.53972602739726,28.78082191780822,0.0,5.0,4,Call Heavy User
63AE5E5CF1A12914,03-Oct-2018,62001-5237-56466,1980-07-01,LV,79,3,9.501643,8.701643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,240.15,0.0,0.0,123.0,6.0,249.35,227.75,21.6,0.0,0.0,0.0,182.0,975.0,0.0,0.0,0.0,162.0,732.0,6.0,65.0,975.0,0.0,0.0,4.0,19.5,0.0,0.0,3.0,15.0,1.0,4.5,1.1,16.501643,5.9,0.8,19.0,6.50958904109589,44.79178082191781,0.036083943603566246,3.9,4,Call Heavy User
527005B5A44B8AA8,01-Feb-2017,62001-10314-154402180,1987-10-05,LV,99,4,3.7616,0.5616,0.0,0.0,0.0,0.0,0.0,0.0,132.0,132.0,116.0,16.0,0.0,17066.0,0,0.0,0.0,0.0,0.0,57.516666666666666,0.0,0.0,47.0,15.0,57.516666666666666,33.083333333333336,24.433333333333334,0.0,0.0,0.0,67.0,88.0,0.0,0.0,0.0,63.0,83.0,2.0,4.0,88.0,0.0,0.0,7.0,16.2,0.0,0.0,0.0,0.0,7.0,16.2,13.2,17.131600000000002,0.17,3.2,9.0,8.178082191780822,37.52602739726027,0.009597265736257476,2.025,4,Call Heavy User
709FCEA4003161B8,03-Aug-2017,62001-40334-4566,1992-08-22,LV,93,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,133.78333333333333,0.0,0.0,143.0,8.0,133.86666666666667,127.03333333333332,6.833333333333333,0.0,0.0,0.0,264.0,171.0,0.0,0.0,0.0,246.0,164.0,10.0,1.0,171.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,2.0,13.0,12.1,18.22,6.120000000000001,0.0,19.0,7.676712328767123,32.64109589041096,0.0,4.333333333333333,4,Call Heavy User
D19B22824822CDDD,31-May-2022,62001-11015-153739384,1987-02-05,LV,35,4,9.0408,9.0408,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,56.0,2.0,0.0,7220.0,0,0.0,0.0,0.0,0.0,236.41666666666663,0.0,0.0,91.0,10.0,236.63333333333333,212.76666666666668,23.866666666666667,0.0,0.0,0.0,258.0,1366.0,0.0,0.0,0.0,236.0,1248.0,14.0,59.0,1366.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,2.0,15.0,3.3,14.8608,2.52,0.0,19.0,2.8493150684931505,38.18904109589041,0.03807988767988769,5.0,2,Peak-Time Receiver
AE106BEFC547F7A1,20-Apr-2011,62001-5458-8875,1975-01-01,LV,170,3,2.2208240000000004,0.070824,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,94.83333333333331,0.0,0.0,87.0,1.0,94.83333333333331,93.33333333333331,1.5,0.0,0.0,0.0,217.0,547.0,0.0,0.0,0.0,188.0,475.0,21.0,47.0,547.0,0.0,2.0,3.0,15.0,0.0,0.0,2.0,10.0,1.0,5.0,13.2,19.390824,3.97,2.1500000000000004,19.0,13.96986301369863,50.293150684931504,0.000739033043478261,3.75,4,Call Heavy User
FC3D9ED6B726B64E,02-Jul-2016,62001-40677-16859,1999-05-05,LV,106,3,6.87769,6.0776900000000005,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,50.0,1.0,0.0,2534.0,0,0.0,0.0,0.0,0.0,357.46666666666664,0.0,0.0,217.0,4.0,357.46666666666664,356.06666666666666,1.4,0.0,0.0,0.0,167.0,240.0,0.0,0.0,0.0,157.0,232.0,9.0,6.0,240.0,0.0,0.0,5.0,9.2,0.0,0.0,0.0,0.0,5.0,9.2,2.75,11.12769,1.5,0.8,19.0,8.764383561643836,25.936986301369863,0.01695468662823136,1.5333333333333332,4,Call Heavy User
22C126D3125C774D,11-Mar-2022,62001-352-13986,1965-07-27,LV,37,4,1.0312,0.3312,0.0,0.0,0.0,0.0,0.0,0.0,95.0,95.0,90.0,5.0,0.0,1219.0,0,0.0,0.0,0.0,0.0,148.3,0.0,0.0,104.0,12.0,149.66666666666666,148.65,1.0166666666666666,0.0,0.0,0.0,111.0,254.0,0.0,0.0,0.0,91.0,172.0,6.0,0.0,254.0,0.0,0.0,12.0,11.18,0.0,0.0,0.0,0.0,12.0,11.18,11.8,19.1712,6.34,0.7,19.0,3.0712328767123287,59.73150684931507,0.002218352310783657,0.86,4,Call Heavy User
E7D784C390B3EE29,25-Dec-2018,62001-58-5086,1994-06-01,LV,76,4,1.4688,0.2688,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,12.0,9.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21.03333333333333,0.0,0.0,92.0,2.0,28.35,27.35,1.0,0.0,0.0,0.0,146.0,217.0,0.0,0.0,0.0,130.0,182.0,0.0,0.0,217.0,7.0,3.0,3.0,11.1,0.0,0.0,0.0,0.0,3.0,11.1,8.4,18.8388,8.969999999999999,1.2,4.0,6.282191780821917,30.865753424657534,0.012199697428139183,2.775,4,Call Heavy User
4F93B971AD6E0E99,22-Dec-2016,62001-40350-30962,1967-07-01,LV,101,4,8.129999999999999,4.98,0.0,0.75,0.0,0.0,0.0,6.0,14.0,20.0,7.0,13.0,0.0,1.0,0,0.0,0.0,0.0,0.0,349.6666666666667,0.0,0.0,188.0,5.0,350.2333333333333,346.56666666666666,3.633333333333333,0.0,0.0,0.0,157.0,115.0,0.0,0.0,0.0,129.0,101.0,8.0,10.0,115.0,1.0,4.0,2.0,12.0,0.0,0.0,1.0,10.0,1.0,2.0,2.2,16.479999999999997,6.15,2.4,19.0,8.29041095890411,57.8027397260274,0.01420152091254753,4.0,4,Call Heavy User
2EE2F3C6A3141E2B,13-Apr-2020,62001-371-16253,1993-07-01,LV,60,1,7.212267000000003,7.212267000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,40.0,1.0,50.0,49.66666666666666,0.3333333333333333,0.0,0.0,0.0,90.0,136.0,0.0,0.0,0.0,82.0,133.0,0.0,0.0,136.0,0.0,1.0,3.0,14.0,0.0,0.0,2.0,10.0,1.0,4.0,5.5,15.172267000000003,2.46,0.0,19.0,4.980821917808219,31.783561643835615,0.14141700000000007,3.5,4,Call Heavy User
1549E28AA8FE6F41,29-Aug-2016,62001-60119-11684,1995-03-26,LV,105,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,213.96666666666667,0.0,0.0,177.0,1.0,213.96666666666667,213.45,0.5166666666666667,0.0,0.0,0.0,254.0,71.0,0.0,0.0,0.0,170.0,52.0,52.0,0.0,71.0,0.0,25.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,10.82,0.82,0.0,19.0,8.605479452054794,30.04931506849315,0.0,5.0,4,Call Heavy User
116E8C2DD0166305,22-Mar-2020,62001-352-13066,2000-09-13,LV,61,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,0.0,72.0,0,0.0,0.0,0.0,0.0,86.48333333333333,0.0,0.0,57.0,8.0,86.58333333333333,81.08333333333333,5.5,0.0,0.0,0.0,52.0,88.0,0.0,0.0,0.0,42.0,72.0,5.0,1.0,88.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,18.450000000000003,15.45,0.0,19.0,5.041095890410959,24.575342465753426,0.0,1.0,4,Call Heavy User
7CC3050975229EC8,28-Feb-2018,62001-60112-12906,1987-02-03,LV,86,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,0,0.0,0.0,0.0,0.0,157.13333333333333,0.0,0.0,153.0,2.0,158.05,156.43333333333334,1.6166666666666667,0.0,0.0,0.0,148.0,150.0,0.0,0.0,0.0,126.0,133.0,8.0,8.0,150.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,18.0,18.7,0.7,0.0,9.0,7.104109589041096,38.1945205479452,0.0,1.0,4,Call Heavy User
DF8FFB8C8327643A,23-Mar-2010,62001-60-24766,1966-09-04,LV,183,4,6.5304,6.5304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45.35,0.0,0.0,52.0,2.0,45.35,45.28333333333333,0.0666666666666666,0.0,0.0,0.0,298.0,1061.0,0.0,0.0,0.0,271.0,966.0,19.0,73.0,1061.0,0.0,1.0,3.0,6.9,0.0,0.0,0.0,0.0,3.0,6.9,0.21,14.040399999999998,7.299999999999999,0.0,19.0,15.046575342465754,58.62465753424657,0.14089320388349513,1.725,2,Peak-Time Receiver
637A291EF742C28E,02-Mar-2022,62001-430-8734,1986-01-15,LV,38,1,2.005433,2.005433,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,1594.0,0,0.0,0.0,0.0,0.0,493.8,0.0,0.0,311.0,3.0,493.8,490.0833333333333,3.716666666666667,0.0,0.0,0.0,199.0,209.0,0.0,0.0,0.0,175.0,164.0,12.0,7.0,209.0,0.0,1.0,4.0,8.0,0.0,0.0,3.0,6.0,1.0,2.0,10.4,14.405433,2.0,0.0,19.0,3.095890410958904,39.24657534246575,0.004053017380759903,1.6,4,Call Heavy User
DD1D5DBFD80FCBF2,28-Sep-2019,62001-21306-263173,1999-07-27,LV,67,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,88.0,87.0,1.0,0.0,30257.0,0,0.0,0.0,0.0,0.0,364.06666666666666,0.0,0.0,150.0,1.0,364.06666666666666,363.8833333333333,0.1833333333333333,0.0,0.0,0.0,350.0,907.0,0.0,0.0,0.0,282.0,591.0,7.0,2.0,907.0,0.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.55,19.5,18.95,0.0,19.0,5.523287671232877,25.70958904109589,0.0,0.25,4,Call Heavy User
40DDD510DC979D73,29-Aug-2019,62001-30490-58046,1979-01-24,LV,68,4,9.945599999999995,9.945599999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,417.8666666666667,0.0,0.0,157.0,18.0,420.0833333333333,399.3833333333333,20.7,0.0,0.0,0.0,218.0,285.0,0.0,0.0,0.0,185.0,228.0,22.0,36.0,285.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,2.2,18.9456,6.8,0.0,19.0,5.605479452054794,46.227397260273975,0.023744071303517418,2.0,4,Call Heavy User
06A7F16892C6F76B,02-May-2019,62001-60113-2726,1968-02-11,LV,72,3,0.961488,0.961488,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,482.0,0,0.0,0.0,0.0,0.0,130.46666666666667,0.0,0.0,56.0,38.0,130.46666666666667,103.25,27.216666666666665,0.0,0.0,0.0,39.0,19.0,0.0,0.0,0.0,34.0,18.0,4.0,1.0,19.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,3.0,9.0,6.9,15.511488,7.649999999999999,0.0,1.0,5.931506849315069,57.18630136986302,0.007313549695740365,2.25,4,Call Heavy User
F5F12938B536AB8B,03-Jul-2013,62001-30100-18875,1974-08-04,LV,143,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,431.5,0.0,0.0,254.0,34.0,447.56666666666666,407.4666666666666,40.1,0.0,0.0,0.0,255.0,351.0,0.0,0.0,0.0,219.0,309.0,22.0,30.0,351.0,4.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,10.0,11.0,16.0,5.0,0.0,19.0,11.764383561643836,50.704109589041096,0.0,5.0,4,Call Heavy User
6644DC864121BC87,22-Jan-2011,62001-20752-11831,1988-08-01,LV,173,1,7.944319000000001,7.944319000000001,0.0,0.0,0.0,1.7333333333333334,3.0,1.0,1.0,2.0,2.0,0.0,0.0,3455.0,0,0.0,0.0,0.0,0.0,342.3666666666667,0.0,0.0,173.0,8.0,531.8833333333333,520.3,9.85,0.0,0.0,0.0,121.0,203.0,0.0,0.0,0.0,113.0,191.0,5.0,6.0,203.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,10.0,5.0,13.144319,0.2,0.0,4.0,14.210958904109589,36.701369863013696,0.023136546937190566,5.0,4,Call Heavy User
82B14394EA8C5A4C,18-Feb-2008,62001-40695-19581,1987-03-31,LV,208,4,4.106400000000001,4.106400000000001,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,1020.0,0,0.0,0.0,0.0,0.0,72.86666666666666,0.0,0.0,87.0,1.0,72.86666666666666,72.38333333333334,0.4833333333333333,0.0,0.0,0.0,145.0,114.0,0.0,0.0,0.0,141.0,114.0,2.0,0.0,114.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,3.0,10.0,6.210000000000001,10.816400000000002,0.5,0.0,6.0,17.13972602739726,38.04109589041096,0.055592057761732865,2.5,4,Call Heavy User
25A5419FF4856960,15-Oct-2016,62001-60518-8308,1983-11-11,LV,103,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.0,3.0,0.0,12445.0,0,0.0,0.0,0.0,0.0,303.5,0.0,0.0,280.0,40.0,307.95,277.0833333333333,30.866666666666667,0.0,0.0,0.0,125.0,68.0,0.0,0.0,0.0,98.0,53.0,17.0,8.0,68.0,3.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,17.159999999999958,12.159999999999958,0.0,19.0,8.476712328767123,41.42739726027397,0.0,0.75,4,Call Heavy User
1C08314035B01921,13-Aug-2018,62001-45001-752129,2002-04-06,LV,81,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,46.0,0.0,0.0,6396.0,0,0.0,0.0,0.0,0.0,140.01666666666668,0.0,0.0,83.0,18.0,140.01666666666668,101.4,38.61666666666667,0.0,0.0,0.0,96.0,46.0,0.0,0.0,0.0,91.0,46.0,1.0,0.0,46.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,5.0,7.0,7.540000000000005,15.080000000000004,7.54,0.0,2.5,6.64931506849315,23.013698630136986,0.0,1.1666666666666667,4,Call Heavy User
458C403AD8389930,21-Oct-2021,62001-36518-102689537,2001-05-15,LV,42,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,1424.0,0,0.0,0.0,0.0,0.0,133.3,0.0,0.0,88.0,4.0,133.95,122.16666666666669,11.783333333333331,0.0,0.0,0.0,81.0,109.0,0.0,0.0,0.0,74.0,96.0,5.0,10.0,109.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,4.95,13.87,8.92,0.0,19.0,3.4575342465753423,23.90684931506849,0.0,2.5,4,Call Heavy User
753D99D017DD4871,04-Mar-2022,62001-30200-480270,1998-06-15,LV,37,3,0.456412,0.456412,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,14.0,5.0,0.0,11048.0,0,0.0,0.0,0.0,0.0,701.3333333333334,0.0,0.0,530.0,63.0,701.3333333333334,633.4166666666666,67.91666666666667,0.0,0.0,0.0,517.0,167.0,0.0,0.0,0.0,456.0,154.0,25.0,3.0,167.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,10.0,5.0,10.086412,4.63,0.0,5.0,3.0904109589041098,26.824657534246576,0.0006498509729473184,5.0,2,Peak-Time Receiver
BCC4495F6D55B37F,08-Jun-2018,62001-325-36055,1971-06-14,LV,83,1,1.8117,1.0617,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,858.0,15,0.0,0.0,0.0,0.0,363.48333333333335,0.0,0.0,172.0,1.0,410.51666666666665,406.31666666666666,4.2,0.0,0.0,0.0,175.0,206.0,0.0,0.0,0.0,165.0,192.0,7.0,3.0,206.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.42,19.7217,16.49,0.75,1.24,6.83013698630137,53.846575342465755,0.002912890392793452,1.0,4,Call Heavy User
D4B4E23ABEBE982F,27-Sep-2016,62001-15710-102804736,1982-06-28,LV,104,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,12655.0,0,0.0,0.0,0.0,0.0,231.53333333333333,0.0,0.0,107.0,7.0,231.53333333333333,208.63333333333333,22.9,0.0,0.0,0.0,49.0,119.0,0.0,0.0,0.0,47.0,110.0,1.0,8.0,119.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,10.5,1.5,0.0,9.0,8.526027397260274,42.8,0.0,5.0,4,Call Heavy User
5445B9398D2366BA,07-Dec-2021,62001-21204-524813,1976-11-25,LV,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,30.0,2.0,0.0,2729.0,0,0.0,0.0,0.0,0.0,4.133333333333334,0.0,0.0,1.0,1.0,4.133333333333334,2.2,1.9333333333333331,0.0,0.0,0.0,6.0,63.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,63.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,10.35,0.35,0.0,10.0,3.328767123287671,48.391780821917806,0.0,2.5,4,Call Heavy User
3B705ED0116DC9C2,03-Aug-2005,62001-415-8065,1953-12-23,LV,239,1,2.8193990000000007,1.2793990000000002,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28.916666666666668,0.0,0.0,34.0,4.0,28.916666666666668,26.58333333333333,2.333333333333333,0.0,0.0,0.0,26.0,11.0,0.0,0.0,0.0,19.0,11.0,5.0,0.0,11.0,0.0,0.0,3.0,17.0,0.0,0.0,2.0,14.0,1.0,3.0,7.15,15.089399,5.12,1.54,19.0,19.684931506849313,71.33150684931506,0.04276542618384402,4.25,4,Call Heavy User
BE57D2E8E76E73C2,19-Apr-2022,62001-30001-1210884,1999-09-07,LV,36,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.0,772.0,748.0,24.0,0.0,11068.0,0,0.0,0.0,0.0,0.0,45.8,0.0,0.0,69.0,15.0,56.53333333333333,50.1,6.433333333333334,0.0,0.0,0.0,233.0,317.0,0.0,0.0,0.0,184.0,269.0,13.0,3.0,317.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,12.85,17.150000000000002,4.300000000000001,0.0,9.0,2.9643835616438357,25.594520547945205,0.0,0.6666666666666666,4,Call Heavy User
55F5BE328F700B26,22-Aug-2022,62001-10012-154423150,2000-03-16,LV,32,1,10.552333999999997,4.132333999999999,0.0,0.12,0.0,0.0,0.0,2.0,233.0,235.0,232.0,3.0,0.0,2609.0,0,0.0,0.0,0.0,0.0,140.61666666666667,0.0,0.0,44.0,1.0,145.91666666666666,136.18333333333334,9.733333333333333,0.0,0.0,0.0,51.0,352.0,0.0,0.0,0.0,41.0,319.0,3.0,0.0,352.0,0.0,0.0,5.0,17.0,0.0,0.0,0.0,0.0,5.0,17.0,4.95,16.402333999999996,0.9,6.300000000000002,19.0,2.621917808219178,25.07123287671233,0.029179715193597733,2.8333333333333335,4,Call Heavy User
6EA70E8D0A4F505F,14-Jun-2021,62001-34201-927502,1993-12-02,LV,46,1,2.241366,2.241366,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,0.0,0.0,2140.0,0,0.0,0.0,0.0,0.0,155.5,0.0,0.0,94.0,40.0,155.5,132.8,22.7,0.0,0.0,0.0,78.0,68.0,0.0,0.0,0.0,72.0,67.0,5.0,1.0,68.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,2.0,15.0,10.0,14.421366,2.18,0.0,10.0,3.8109589041095893,31.361643835616437,0.01432182747603834,5.0,4,Call Heavy User
B37BE14B94EFBD16,26-Aug-2012,62001-42-1276,1985-07-01,LV,153,4,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,161.21666666666667,0.0,0.0,82.0,1.0,163.21666666666667,162.23333333333332,0.9833333333333332,0.0,0.0,0.0,68.0,121.0,0.0,0.0,0.0,52.0,100.0,2.0,3.0,121.0,0.0,0.0,2.0,10.0,0.0,0.0,1.0,5.0,1.0,5.0,9.1,11.31,1.5,0.71,19.0,12.616438356164384,39.78904109589041,0.0,3.3333333333333335,4,Call Heavy User
F79EDCE0FB171974,02-Aug-2022,62001-314-10216,1996-08-27,LV,32,4,1.7952,1.7952,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.18333333333333,0.0,0.0,1029.0,18.0,385.6833333333333,378.1333333333333,7.55,0.0,0.0,0.0,700.0,943.0,0.0,0.0,0.0,616.0,753.0,21.0,63.0,943.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,3.0,1.0,1.0,2.75,14.105199999999998,9.56,0.0,19.0,2.6767123287671235,28.624657534246577,0.05251682106289615,1.3333333333333333,2,Peak-Time Receiver
45247468F1680601,19-Sep-2022,62001-30497-38645,1999-03-24,LV,31,1,0.4773,0.4773,0.0,0.0,0.0,0.0,0.0,39.0,553.0,592.0,562.0,12.0,0.0,2709.0,242,0.0,0.0,0.0,0.0,616.5333333333333,0.0,0.0,305.0,30.0,623.8666666666667,554.0,69.86666666666666,0.0,0.0,0.0,256.0,1106.0,0.0,0.0,0.0,144.0,399.0,13.0,77.0,1106.0,60.0,6.0,3.0,7.0,0.0,0.0,1.0,1.0,2.0,6.0,15.72,18.9973,2.8,0.0,1.0,2.5452054794520547,26.052054794520547,0.0007729137428478895,1.75,2,Peak-Time Receiver
FC017ABC6316D370,25-Feb-2009,62001-35000-690438,1981-03-21,LV,196,1,3.667831000000001,3.667831000000001,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,6.0,6.0,0.0,3575.0,0,0.0,0.0,0.0,0.0,68.25,0.0,0.0,63.0,1.0,87.15,86.81666666666666,0.3333333333333333,0.0,0.0,0.0,83.0,102.0,0.0,0.0,0.0,71.0,97.0,4.0,2.0,102.0,0.0,1.0,3.0,7.0,0.0,0.0,1.0,2.0,2.0,5.0,7.660000000000001,16.967831,5.64,0.0,0.3,16.117808219178084,44.07123287671233,0.052965068592057775,1.75,4,Call Heavy User
4D08774ECC99A37F,08-Jul-2022,62001-402-8575,1987-03-10,LV,33,4,6.379200000000001,0.6792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,278.96666666666664,0.0,0.0,208.0,14.0,285.8,256.85,28.95,0.0,0.0,0.0,212.0,445.0,0.0,0.0,0.0,196.0,395.0,8.0,46.0,445.0,0.0,0.0,2.0,9.5,0.0,0.0,0.0,0.0,2.0,9.5,4.2,16.2092,5.63,5.7,19.0,2.745205479452055,38.0986301369863,0.00242600309560662,3.1666666666666665,4,Call Heavy User
8CF8B9335C9B5089,18-Jul-2021,62001-30496-10373,1979-05-14,LV,45,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2381.0,0,0.0,0.0,0.0,0.0,277.81666666666666,0.0,0.0,143.0,14.0,277.81666666666666,265.96666666666664,11.85,0.0,0.0,0.0,69.0,26.0,0.0,0.0,0.0,68.0,26.0,0.0,0.0,26.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,14.0,4.0,0.0,19.0,3.717808219178082,45.92602739726028,0.0,2.5,4,Call Heavy User
D1ABC7BEDFBF6176,21-Mar-2020,62001-22-57422,1990-03-31,LV,61,1,9.429632999999995,8.429633,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,425.1666666666667,0.0,0.0,265.0,4.0,425.1666666666667,421.9333333333333,2.0,0.0,0.0,0.0,470.0,268.0,0.0,0.0,0.0,391.0,214.0,18.0,16.0,268.0,3.0,4.0,2.0,9.5,0.0,0.0,0.0,0.0,2.0,9.5,4.4,17.829632999999998,4.0,0.0,19.0,5.043835616438356,35.038356164383565,0.019780132186155652,3.1666666666666665,4,Call Heavy User
